Date,Close,Open,High,Low,Volume
"Oct 18, 2019",20228.53,20221.11,20299.39,20164.55,333160000
"Oct 17, 2019",20221.11,20187.96,20439.86,20075.31,395760000
"Oct 16, 2019",20187.96,20196.97,20243.47,19958.99,402900000
"Oct 15, 2019",20196.97,19929.9,20316.86,19928.21,442320000
"Oct 14, 2019",19929.9,20041.71,20049.55,19735.96,350590000
"Oct 11, 2019",20041.71,19235.72,20044.22,19235.72,528020000
"Oct 10, 2019",19235.72,19171.6,19237.38,19080.24,312920000
"Oct 09, 2019",19171.6,19200.9,19258.63,19160.23,260960000
"Oct 08, 2019",19200.9,19420.24,19501.88,19200.9,323730000
"Oct 07, 2019",19420.24,19480.37,19495.74,19374.91,261760000
"Oct 04, 2019",19480.37,19348.16,19480.37,19324.41,268020000
"Oct 03, 2019",19348.16,19476.91,19501.69,19235.76,290560000
"Oct 02, 2019",19476.91,19872.82,19874.1,19476.91,315630000
"Oct 01, 2019",19872.82,19936.67,20025.83,19862.04,653130000
"Sep 30, 2019",19936.67,19970.95,19998.01,19911.68,472920000
"Sep 27, 2019",19970.95,19818.61,19970.95,19818.61,559680000
"Sep 26, 2019",19818.61,19774.92,19903.94,19736.31,309800000
"Sep 25, 2019",19774.92,19919.07,19919.07,19682.73,316060000
"Sep 24, 2019",19919.07,20043.79,20043.79,19906.48,316270000
"Sep 23, 2019",20043.79,20169.4,20188.52,19955.68,307230000
"Sep 20, 2019",20169.4,20089.46,20230.1,20083.34,786760000
"Sep 19, 2019",20089.46,20054.43,20110.27,20039.08,382010000
"Sep 18, 2019",20054.43,20040.54,20104,20028.12,567170000
"Sep 17, 2019",20040.54,20060.3,20062.14,19969.52,760780000
"Sep 16, 2019",20060.3,20195.75,20208.68,20022.21,391220000
"Sep 13, 2019",20195.75,19962.57,20195.75,19941.66,320650000
"Sep 12, 2019",19962.57,19982.16,20049.21,19891.14,297780000
"Sep 11, 2019",19982.16,19738.86,20028.89,19738.86,354070000
"Sep 10, 2019",19738.86,19678.45,19738.86,19649.87,365340000
"Sep 09, 2019",19678.45,19705.52,19794.5,19650.12,316990000
"Sep 06, 2019",19705.52,19649.56,19705.52,19619.72,265430000
"Sep 05, 2019",19649.56,19619.11,19650.18,19577.12,327970000
"Sep 04, 2019",19619.11,19464.14,19640.91,19464.14,412210000
"Sep 03, 2019",19464.14,19481.55,19491.59,19376.89,273050000
"Sep 02, 2019",19481.55,19393.63,19516.77,19378.14,187750000
"Aug 30, 2019",19393.63,19292.5,19437.72,19266.6,298440000
"Aug 29, 2019",19292.5,19202.99,19292.5,19117.1,272480000
"Aug 28, 2019",19202.99,19335.88,19335.88,19123.11,311740000
"Aug 27, 2019",19335.88,19236.13,19341.29,19204.65,349810000
"Aug 23, 2019",19236.13,19205.32,19414.85,19205.32,307660000
"Aug 22, 2019",19205.32,19207.75,19211.63,19136.95,273040000
"Aug 21, 2019",19207.75,19008.09,19207.75,19006.73,261590000
"Aug 20, 2019",19008.09,19097.97,19160.33,19003.12,287870000
"Aug 19, 2019",19097.97,18821.85,19097.97,18820.31,262860000
"Aug 16, 2019",18821.85,18640.65,18821.85,18640.65,269710000
"Aug 15, 2019",18640.65,18731.05,18829.94,18559.26,334500000
"Aug 14, 2019",18731.05,19008.18,19028.28,18713.66,412020000
"Aug 13, 2019",19008.18,18913,19037.84,18804.56,360440000
"Aug 12, 2019",18913,19092.15,19217.68,18913,382510000
"Aug 09, 2019",19092.15,19137.61,19206.59,19078.77,250560000
"Aug 08, 2019",19137.61,18941,19137.61,18941,352900000
"Aug 07, 2019",18941,18846.2,19010.84,18845.94,451210000
"Aug 06, 2019",18846.2,18871.42,19033.23,18845.52,579710000
"Aug 05, 2019",18871.42,19253.17,19253.17,18840.83,326050000
"Aug 02, 2019",19253.17,19634.31,19634.31,19253.17,318050000
"Aug 01, 2019",19634.31,19666.52,19681.24,19573.38,316750000
"Jul 31, 2019",19666.52,19774.82,19779.93,19666.52,367280000
"Jul 30, 2019",19774.82,19886.7,19934.12,19758.74,306260000
"Jul 29, 2019",19886.7,19857.94,19957.64,19847.16,258770000
"Jul 26, 2019",19857.94,19820.35,19887.06,19816.87,265900000
"Jul 25, 2019",19820.35,19787.78,19918.64,19763.01,323900000
"Jul 24, 2019",19787.78,19752.34,19856.33,19752.28,326700000
"Jul 23, 2019",19752.34,19648.01,19771.61,19648.01,267740000
"Jul 22, 2019",19648.01,19621.66,19698.26,19585.15,347080000
"Jul 19, 2019",19621.66,19535.13,19640.22,19531.1,290980000
"Jul 18, 2019",19535.13,19614.2,19614.77,19530.78,236280000
"Jul 17, 2019",19614.2,19656.05,19687.42,19581.11,256910000
"Jul 16, 2019",19656.05,19584.14,19674.09,19534.88,254580000
"Jul 15, 2019",19584.14,19551.83,19634.76,19550.16,246110000
"Jul 12, 2019",19551.83,19443.16,19559.8,19443.16,287290000
"Jul 11, 2019",19443.16,19419.38,19510.84,19417.13,266260000
"Jul 10, 2019",19419.38,19467.37,19480.34,19408.93,293140000
"Jul 09, 2019",19467.37,19581.47,19581.47,19419.36,262030000
"Jul 08, 2019",19581.47,19655.27,19700.13,19565.86,250990000
"Jul 05, 2019",19655.27,19797.61,19837.13,19638.3,209870000
"Jul 04, 2019",19797.61,19790.83,19819.43,19777.05,190540000
"Jul 03, 2019",19790.83,19659.33,19793.46,19655.22,281260000
"Jul 02, 2019",19659.33,19634.66,19689.91,19598.42,356390000
"Jul 01, 2019",19634.66,19462.1,19666.51,19462.1,294580000
"Jun 28, 2019",19462.1,19314.46,19462.1,19313.71,351980000
"Jun 27, 2019",19314.46,19260.39,19324.36,19228.65,344030000
"Jun 26, 2019",19260.39,19286.51,19296.12,19236.02,345430000
"Jun 25, 2019",19286.51,19299.68,19299.68,19171.99,281660000
"Jun 24, 2019",19299.68,19324.6,19394.67,19299.68,241350000
"Jun 21, 2019",19324.6,19384.13,19425.52,19305.26,782280000
"Jun 20, 2019",19384.13,19245.46,19436.23,19244.45,383600000
"Jun 19, 2019",19245.46,19311.79,19340.47,19241.84,352480000
"Jun 18, 2019",19311.79,19157.61,19356.19,19074.34,441830000
"Jun 17, 2019",19157.61,19118.34,19190.04,19116.8,316000000
"Jun 14, 2019",19118.34,19172.37,19193.72,19094.78,280430000
"Jun 13, 2019",19172.37,19250.06,19264.65,19151.64,256960000
"Jun 12, 2019",19250.06,19325.72,19325.72,19187.25,278920000
"Jun 11, 2019",19325.72,19309.6,19360.86,19280.51,294880000
"Jun 10, 2019",19309.6,19232.39,19311.4,19232.39,221330000
"Jun 07, 2019",19232.39,19065.52,19232.39,19065.36,302610000
"Jun 06, 2019",19065.52,19072.17,19139.02,19004.75,268840000
"Jun 05, 2019",19072.17,19002.35,19193.08,18999.14,349410000
"Jun 04, 2019",19008.16,18877.17,19008.16,18756.2,334370000
"Jun 03, 2019",18877.17,18970.25,18971.02,18773.87,298420000
"May 31, 2019",18970.25,19111.51,19111.51,18905.3,318600000
"May 30, 2019",19111.51,18946.11,19122.77,18942.82,261200000
"May 29, 2019",18946.11,19204.93,19204.93,18946.11,331020000
"May 28, 2019",19204.93,19127.26,19229.3,19110.77,656130000
"May 24, 2019",19127.26,19031.21,19170.66,19030.58,311790000
"May 23, 2019",19031.21,19307.27,19307.27,19008.55,427950000
"May 22, 2019",19307.27,19436.36,19508.75,19300.66,417750000
"May 21, 2019",19436.36,19335.59,19481.17,19335.59,492540000
"May 20, 2019",19335.59,19498.61,19498.61,19318.44,261890000
"May 17, 2019",19498.61,19530.65,19548.05,19435.87,270230000
"May 16, 2019",19530.65,19369.77,19533.4,19365.96,309640000
"May 15, 2019",19369.77,19367.42,19453.45,19311.75,345020000
"May 14, 2019",19367.42,19126.88,19367.42,19126.53,331220000
"May 13, 2019",19126.88,19366.8,19374.81,19126.88,316950000
"May 10, 2019",19366.8,19285.58,19471.27,19285.07,354530000
"May 09, 2019",19285.58,19531.91,19538.81,19265.35,348080000
"May 08, 2019",19531.91,19465.69,19548.68,19429.53,310240000
"May 07, 2019",19465.69,19705.17,19712.84,19438.73,338060000
"May 03, 2019",19705.17,19686.66,19746.22,19640.66,322840000
"May 02, 2019",19686.66,19813.74,19814.29,19674.87,368920000
"May 01, 2019",19813.74,19824.81,19878.72,19784.6,363340000
"Apr 30, 2019",19824.81,19911.2,19913.62,19795.72,575000000
"Apr 29, 2019",19911.2,19856.87,19959.5,19856.76,230220000
"Apr 26, 2019",19856.87,19871.05,19926.07,19797.62,281470000
"Apr 25, 2019",19871.05,19993.67,20010.94,19852.24,276770000
"Apr 24, 2019",19993.67,19908.02,19993.67,19879.77,281060000
"Apr 23, 2019",19908.02,19835.93,19908.02,19800.74,308850000
"Apr 18, 2019",19835.93,19858.13,19858.47,19764.19,293100000
"Apr 17, 2019",19858.13,19923.38,19957.68,19858.13,312210000
"Apr 16, 2019",19923.38,19807.09,19930.14,19806.31,289550000
"Apr 15, 2019",19807.09,19711.71,19822.45,19711.4,301650000
"Apr 12, 2019",19711.71,19621.18,19721.77,19543.33,359640000
"Apr 11, 2019",19621.18,19484.84,19621.18,19484.84,340280000
"Apr 10, 2019",19484.84,19433.76,19531.54,19421.4,422860000
"Apr 09, 2019",19433.76,19517.21,19519,19427.58,423250000
"Apr 08, 2019",19517.21,19538.3,19548.65,19483.17,282520000
"Apr 05, 2019",19538.3,19507.33,19551.59,19467.85,310320000
"Apr 04, 2019",19507.33,19563.44,19563.59,19453.44,348940000
"Apr 03, 2019",19563.44,19329.27,19563.44,19327.55,321000000
"Apr 02, 2019",19329.27,19238.76,19329.27,19218.62,296270000
"Apr 01, 2019",19238.76,19117.49,19246.8,19115.53,266740000
"Mar 29, 2019",19117.49,18908.59,19117.81,18908.59,317580000
"Mar 28, 2019",18908.59,18893.74,18988.67,18859.68,256290000
"Mar 27, 2019",18893.74,18896.24,19011.15,18848.7,382610000
"Mar 26, 2019",18896.24,18799.56,18955.65,18778.52,278420000
"Mar 25, 2019",18799.56,18998.46,19000.44,18775.43,272820000
"Mar 22, 2019",18998.46,19347.58,19413.09,18976.01,269610000
"Mar 21, 2019",19347.58,19388.98,19389.67,19217.47,311320000
