Date,Close,Open,High,Low,Volume
"Jun 07, 2018",3459.77,3468.52,3489.96,3449.69,417800000
"Jun 06, 2018",3460.82,3457.45,3470.51,3434.35,537000000
"Jun 05, 2018",3456.79,3467.26,3497.32,3456.79,497500000
"Jun 04, 2018",3469.57,3465.25,3485.33,3463.33,443000000
"Jun 01, 2018",3453.54,3420.84,3468.14,3420.84,629300000
"May 31, 2018",3406.65,3445.07,3455.15,3391.01,841100000
"May 30, 2018",3441.19,3420.79,3446.28,3408.56,728900000
"May 29, 2018",3428.14,3467.09,3467.09,3398.32,924100000
"May 28, 2018",3482.64,3511.29,3540.03,3473.35,486300000
"May 25, 2018",3515.36,3526.43,3551.82,3493.61,655300000
"May 24, 2018",3521.76,3543.09,3560.56,3507.39,450600000
"May 23, 2018",3541.82,3580.67,3580.67,3528.12,469400000
"May 22, 2018",3587.25,3575.22,3595.1,3572.38,465400000
"May 21, 2018",3572.57,3572.48,3584.49,3570.97,337200000
"May 18, 2018",3573.76,3582.56,3596.2,3566.53,717400000
"May 17, 2018",3592.18,3562.24,3592.18,3562.24,438500000
"May 16, 2018",3562.85,3562.54,3567.6,3550.9,541000000
"May 15, 2018",3564.29,3562.46,3570.33,3552.23,391900000
"May 14, 2018",3565.74,3564.9,3568.53,3553.67,291200000
"May 11, 2018",3565.52,3565.15,3569.72,3556.22,300600000
"May 10, 2018",3569.71,3564.83,3574.09,3549.26,364500000
"May 09, 2018",3569.74,3559.92,3570.63,3556.96,417200000
"May 08, 2018",3557.88,3562.51,3564.73,3541.94,470200000
"May 07, 2018",3564.19,3545.47,3566.06,3540.14,249200000
"May 04, 2018",3550.59,3531.4,3550.59,3524.48,379200000
"May 03, 2018",3529.12,3548.09,3549.14,3523,346100000
"May 02, 2018",3553.79,3532.87,3557.87,3531.84,413900000
"May 01, 2018",3536.26,3536.42,3536.63,3536.07,364500000
"Apr 30, 2018",3536.52,3516.71,3538.17,3512.7,365900000
"Apr 27, 2018",3518.78,3510.28,3522.59,3503.59,356800000
"Apr 26, 2018",3506.03,3485.97,3507.83,3477.23,389400000
"Apr 25, 2018",3485.83,3500.6,3500.6,3464.35,415500000
"Apr 24, 2018",3510.88,3509.4,3523.81,3493.88,440100000
"Apr 23, 2018",3513.06,3494.07,3514.65,3482.27,316100000
"Apr 20, 2018",3494.2,3484.56,3505.44,3479.24,415300000
"Apr 19, 2018",3486.6,3492.91,3495.39,3478.63,294200000
"Apr 18, 2018",3490.89,3476.59,3494.82,3476.59,342400000
"Apr 17, 2018",3477.91,3444.39,3486.53,3444.39,376600000
"Apr 16, 2018",3441.04,3450.39,3455.03,3435.58,245600000
"Apr 13, 2018",3448,3445.03,3466.99,3438.93,351000000
"Apr 12, 2018",3443.97,3419.6,3447.52,3413.68,309900000
"Apr 11, 2018",3419.71,3435.64,3435.64,3411.63,317000000
"Apr 10, 2018",3438.78,3425.82,3445.34,3425.82,322600000
"Apr 09, 2018",3414.85,3413.89,3433.68,3403.2,275100000
"Apr 06, 2018",3408.1,3419.94,3421.73,3399.97,316200000
"Apr 05, 2018",3429.95,3353.71,3433.81,3353.71,425100000
"Apr 04, 2018",3340.35,3345.76,3350.97,3300.5,389300000
"Apr 03, 2018",3346.93,3349.02,3359.12,3324.45,338300000
"Mar 29, 2018",3361.5,3335.69,3379.38,3333.25,394000000
"Mar 28, 2018",3331.25,3306.34,3331.25,3267.96,463300000
"Mar 27, 2018",3316.95,3286.7,3336.8,3286.7,375000000
"Mar 26, 2018",3278.72,3301.5,3320.86,3261.86,408300000
"Mar 23, 2018",3298.07,3339.7,3339.7,3279.46,554000000
"Mar 22, 2018",3348.19,3393.61,3394.38,3320.09,528100000
"Mar 21, 2018",3401.04,3413.67,3418.43,3387.29,364600000
"Mar 20, 2018",3412.08,3398.88,3415.35,3383.17,307100000
"Mar 19, 2018",3394.79,3430.6,3430.6,3386.86,354600000
"Mar 16, 2018",3437.4,3412.86,3448.63,3411.82,952800000
"Mar 15, 2018",3414.13,3394.31,3419.01,3391.11,408900000
"Mar 14, 2018",3390.98,3397.48,3417,3384.2,380000000
"Mar 13, 2018",3397.35,3430.57,3446.42,3385.64,417600000
"Mar 12, 2018",3429.48,3434.51,3444.04,3417.97,301000000
"Mar 09, 2018",3420.54,3410.95,3435.04,3403.06,336200000
"Mar 08, 2018",3413.28,3376.65,3419.33,3374.77,382700000
"Mar 07, 2018",3377.36,3354.26,3384.29,3337.39,350900000
"Mar 06, 2018",3357.86,3366.56,3390.81,3357.86,396500000
"Mar 05, 2018",3355.32,3314.74,3360.45,3309.25,481100000
"Mar 02, 2018",3324.75,3386.54,3386.54,3316.75,539500000
"Mar 01, 2018",3399.16,3429.96,3435.28,3387.02,418000000
"Feb 28, 2018",3438.96,3451.47,3462.98,3434.04,403700000
"Feb 27, 2018",3458.03,3468.28,3476.21,3448.53,381000000
"Feb 26, 2018",3463.18,3449.16,3469.98,3449.16,314800000
"Feb 23, 2018",3441.46,3435.74,3444.23,3423.62,376000000
"Feb 22, 2018",3431.99,3418.53,3440.19,3393.28,441200000
"Feb 21, 2018",3430.16,3431.68,3432.97,3405.35,340900000
"Feb 20, 2018",3435.08,3407.66,3436.21,3398.92,370100000
"Feb 19, 2018",3407.79,3432.53,3436.68,3404.09,258700000
"Feb 16, 2018",3426.8,3398.61,3432.07,3398.61,487700000
"Feb 15, 2018",3389.63,3373.91,3414.34,3373.91,467500000
"Feb 14, 2018",3369.83,3350.46,3381.13,3314.5,551300000
"Feb 13, 2018",3340.93,3367.69,3375.23,3340.93,386600000
"Feb 12, 2018",3368.25,3334.17,3387.07,3334.17,435500000
"Feb 09, 2018",3325.99,3372.19,3379.46,3306.66,712200000
"Feb 08, 2018",3377.3,3433.19,3443.75,3360.54,630500000
"Feb 07, 2018",3454.52,3408.1,3465.9,3402.34,671300000
"Feb 06, 2018",3394.92,3415.57,3440.38,3362.85,962800000
"Feb 05, 2018",3478.77,3517.24,3517.24,3474.85,493500000
"Feb 02, 2018",3523.28,3570.95,3570.95,3523.28,502300000
"Feb 01, 2018",3577.35,3616.16,3636.22,3567.2,496800000
"Jan 31, 2018",3609.29,3605.7,3620.94,3600.36,418900000
"Jan 30, 2018",3606.75,3633.26,3633.35,3601.39,440300000
"Jan 29, 2018",3643.04,3648.41,3651.21,3636.05,355000000
"Jan 26, 2018",3647.41,3631.29,3652.48,3630.43,311500000
"Jan 25, 2018",3630.15,3640.71,3659.33,3614.06,409600000
"Jan 24, 2018",3643.22,3671.01,3674.5,3643.22,344100000
"Jan 23, 2018",3672.29,3675.44,3687.22,3662.86,374200000
"Jan 22, 2018",3665.28,3650.78,3665.53,3644.86,381600000
"Jan 19, 2018",3649.07,3622.22,3653.03,3619.23,398300000
"Jan 18, 2018",3620.91,3616.75,3628.13,3606.2,365500000
"Jan 17, 2018",3612.78,3613.09,3624.68,3603.3,339100000
"Jan 16, 2018",3622.01,3613.1,3639.05,3611.56,364100000
"Jan 15, 2018",3611.81,3612.73,3623.44,3603.47,268300000
"Jan 12, 2018",3612.61,3597.19,3616.01,3597.19,375200000
"Jan 11, 2018",3595.24,3613.99,3617.75,3588.07,475200000
"Jan 10, 2018",3609.83,3619.88,3625.35,3599.14,556400000
"Jan 09, 2018",3622.87,3617.48,3629.73,3614.16,325800000
"Jan 08, 2018",3616.45,3610.97,3624.74,3608.82,291300000
"Jan 05, 2018",3607.63,3570.51,3608.7,3570.51,365100000
"Jan 04, 2018",3568.88,3520.84,3580.47,3520.84,449900000
"Jan 03, 2018",3509.88,3492.9,3519.73,3488.91,343500000
"Jan 02, 2018",3490.19,3506.5,3508.37,3469.23,353800000
"Dec 29, 2017",3503.96,3524.12,3524.24,3503.2,278000000
"Dec 28, 2017",3524.31,3549.45,3549.75,3519.85,229700000
"Dec 27, 2017",3550.17,3553.16,3568.91,3541.43,205100000
"Dec 22, 2017",3553.39,3565.99,3565.99,3548.47,259400000
"Dec 21, 2017",3570.78,3550.84,3574.96,3534.22,336900000
"Dec 20, 2017",3552.65,3580.58,3585.62,3545.64,305800000
"Dec 19, 2017",3582.22,3609.18,3613.57,3581.95,285300000
"Dec 18, 2017",3609.42,3568,3613.41,3568,375400000
"Dec 15, 2017",3560.53,3554.37,3562.66,3542.85,755800000
"Dec 14, 2017",3556.22,3578.82,3582.53,3556.22,439900000
"Dec 13, 2017",3581.75,3599.92,3601.89,3581.75,416400000
"Dec 12, 2017",3600.35,3584.67,3600.35,3568.53,394100000
"Dec 11, 2017",3582.21,3594.7,3601.22,3579.18,328600000
"Dec 08, 2017",3591.45,3577,3612.39,3577,435400000
"Dec 07, 2017",3573.13,3561.99,3579.52,3558.5,306000000
"Dec 06, 2017",3561.57,3561.94,3569.34,3531.57,339700000
"Dec 05, 2017",3570.57,3572.78,3583.08,3552.34,308600000
"Dec 04, 2017",3576.22,3536.38,3585.68,3536.38,345500000
"Dec 01, 2017",3527.55,3571.63,3575.29,3524.36,426100000
"Nov 30, 2017",3569.93,3593.53,3614.6,3569.93,492700000
"Nov 29, 2017",3589.91,3593.83,3619.43,3585.51,394500000
"Nov 28, 2017",3583.49,3565.8,3587.28,3559.13,262100000
"Nov 27, 2017",3564.02,3576.18,3596.79,3564.02,276400000
"Nov 24, 2017",3581.23,3571.86,3601.16,3568.55,254800000
"Nov 23, 2017",3572.07,3558.22,3581.01,3545.57,251000000
"Nov 22, 2017",3562.65,3581.21,3596.64,3562.53,315000000
"Nov 21, 2017",3579.32,3557.27,3591.53,3551.4,359400000
"Nov 20, 2017",3561.41,3545.52,3567.07,3536.21,307000000
"Nov 17, 2017",3547.46,3564.96,3572.16,3541.22,404700000
"Nov 16, 2017",3564.8,3549.29,3576.86,3549.29,341500000
"Nov 15, 2017",3545.72,3554.05,3554.05,3519.35,431600000
"Nov 14, 2017",3556.38,3576.88,3588.33,3546.2,329900000
"Nov 13, 2017",3574.52,3596.7,3601.45,3546.32,343700000
"Nov 10, 2017",3593.76,3614.91,3620.01,3591.15,358600000
"Nov 09, 2017",3612.5,3655.59,3661.05,3610.01,386400000
"Nov 08, 2017",3655.04,3660.71,3667.69,3642.1,392400000
"Nov 07, 2017",3658.77,3684.23,3695.32,3656.18,382400000
"Nov 06, 2017",3682.36,3684.26,3685.75,3670.47,323100000
"Nov 03, 2017",3689.96,3691.57,3694.03,3677.39,339000000
"Nov 02, 2017",3688.8,3693.4,3698.56,3673.25,350700000
"Nov 01, 2017",3697.4,3676.99,3708.82,3676.99,386200000
"Oct 31, 2017",3673.95,3664.69,3677.66,3662.77,315000000
"Oct 30, 2017",3662.18,3653.02,3668.55,3653.02,351800000
"Oct 27, 2017",3652.23,3642.79,3670,3642.79,510300000
"Oct 26, 2017",3637.2,3593.99,3639.81,3580.21,616400000
"Oct 25, 2017",3591.46,3609.02,3622.62,3585.32,350400000
"Oct 24, 2017",3610.69,3606.64,3624.73,3605.03,337300000
"Oct 23, 2017",3608.87,3606.71,3625.65,3597.08,265400000
"Oct 20, 2017",3605.09,3608.75,3617.52,3600.05,359500000
"Oct 19, 2017",3602.08,3616.49,3616.49,3586.35,368100000
"Oct 18, 2017",3619.65,3608.02,3625.87,3607.21,274400000
"Oct 17, 2017",3607.77,3609.3,3619.66,3598.12,295500000
"Oct 16, 2017",3606.27,3607.18,3613.49,3600.22,307000000
"Oct 13, 2017",3604.55,3607.09,3618.35,3599.51,293000000
"Oct 12, 2017",3605.54,3608.16,3608.16,3595.56,266800000
"Oct 11, 2017",3607.39,3600.17,3608.51,3591.24,411500000
"Oct 10, 2017",3598.79,3607,3609.04,3589.98,337200000
"Oct 09, 2017",3610.5,3604.61,3618.34,3600.94,275700000
"Oct 06, 2017",3603.32,3614.17,3614.17,3595.5,323600000
"Oct 05, 2017",3613.54,3592.66,3613.73,3589.66,409100000
"Oct 04, 2017",3594.91,3606.6,3608.45,3584.82,506100000
"Oct 03, 2017",3605.73,3605.99,3607.31,3598.71,201500000
"Oct 02, 2017",3602.69,3590.71,3602.69,3588.4,346300000
"Sep 29, 2017",3594.85,3563.61,3594.85,3560.73,413000000
"Sep 28, 2017",3563.64,3556.5,3566.6,3556.5,349000000
"Sep 27, 2017",3555.17,3538.43,3563.01,3538.43,391000000
"Sep 26, 2017",3536.38,3534.89,3542.88,3529.19,267800000
"Sep 25, 2017",3537.81,3537.21,3546.83,3530.88,300300000
"Sep 22, 2017",3541.42,3534.27,3553.08,3532.39,313400000
"Sep 21, 2017",3539.59,3531.52,3546.56,3531.52,357900000
"Sep 20, 2017",3525.55,3528.17,3533.66,3520.72,300200000
"Sep 19, 2017",3531.18,3524.28,3531.18,3520.93,259900000
"Sep 18, 2017",3526.74,3523.6,3537.22,3522.59,289000000
"Sep 15, 2017",3515.55,3526.01,3532.78,3509.93,810300000
"Sep 14, 2017",3526.48,3521.03,3530.28,3512.01,372200000
"Sep 13, 2017",3523.14,3509.64,3529.18,3506.61,375200000
"Sep 12, 2017",3512.56,3498.32,3520.82,3498.32,352400000
"Sep 11, 2017",3495.19,3456.77,3496.7,3456.77,354900000
"Sep 08, 2017",3447.69,3441.34,3453.35,3433.63,329000000
"Sep 07, 2017",3447.66,3437.61,3467.94,3437.61,375800000
"Sep 06, 2017",3433.8,3407.94,3444.48,3396.69,418900000
"Sep 05, 2017",3420.86,3432.55,3448.93,3415.98,287400000
"Sep 04, 2017",3429.98,3436.36,3438.06,3419.06,182700000
"Sep 01, 2017",3443.88,3425.84,3454.55,3425.84,273600000
"Aug 31, 2017",3421.47,3409.62,3437.82,3409.62,358100000
"Aug 30, 2017",3403.71,3405.65,3412.26,3397.27,245500000
"Aug 29, 2017",3388.22,3411.89,3411.89,3363.68,399800000
"Aug 28, 2017",3421.03,3432.38,3439.65,3412.33,177500000
"Aug 25, 2017",3438.55,3447.52,3461.62,3432.77,240300000
"Aug 24, 2017",3444.73,3443.12,3460.78,3443.12,280800000
"Aug 23, 2017",3438.63,3454.83,3467.78,3432.05,289600000
"Aug 22, 2017",3455.59,3432.46,3459.19,3432.46,276500000
"Aug 21, 2017",3423.53,3436.84,3442.24,3411.06,261900000
"Aug 18, 2017",3446.03,3441.21,3448.39,3420.5,345300000
"Aug 17, 2017",3461.97,3482.19,3484.66,3456.15,340400000
"Aug 16, 2017",3484.57,3465.63,3497.29,3465.63,287100000
"Aug 15, 2017",3461.91,3454.39,3473.53,3454.26,245400000
"Aug 14, 2017",3450.66,3420.9,3460.93,3420.9,288400000
"Aug 11, 2017",3406.34,3422.3,3422.3,3392.87,382300000
"Aug 10, 2017",3433.54,3466.11,3466.22,3424.81,356600000
"Aug 09, 2017",3468.45,3504.17,3504.17,3452.74,424400000
"Aug 08, 2017",3515.63,3503.99,3524.94,3493.03,264500000
"Aug 07, 2017",3505.8,3509.59,3516.78,3497.21,228000000
"Aug 04, 2017",3507.41,3462.55,3515.54,3456.27,356700000
"Aug 03, 2017",3466.37,3456.28,3471.81,3438.15,325000000
"Aug 02, 2017",3459.32,3478.21,3481.74,3451.31,326100000
"Aug 01, 2017",3477.39,3457.97,3490.49,3447.73,426700000
"Jul 31, 2017",3449.36,3464.85,3479.47,3447.88,387400000
"Jul 28, 2017",3467.73,3481.89,3481.89,3450.1,428100000
"Jul 27, 2017",3493.14,3489.36,3506.85,3481.25,401700000
"Jul 26, 2017",3491.19,3474.01,3499.53,3472.07,317500000
"Jul 25, 2017",3473.54,3454.33,3494.66,3454.33,418500000
"Jul 24, 2017",3453.17,3456.94,3463.74,3431.19,373100000
"Jul 21, 2017",3451.71,3497.46,3507.62,3436.9,503800000
"Jul 20, 2017",3499.49,3502.01,3529.99,3486.32,472300000
"Jul 19, 2017",3500.28,3483.99,3503.54,3478.03,446700000
"Jul 18, 2017",3478.68,3510.75,3517.82,3469.62,437300000
"Jul 17, 2017",3516.35,3528.12,3531.53,3505.51,331000000
"Jul 14, 2017",3525.94,3530.19,3532.6,3512.56,360300000
"Jul 13, 2017",3527.83,3518.01,3539.48,3515.39,398000000
"Jul 12, 2017",3515.23,3472.41,3524.58,3472.41,389500000
"Jul 11, 2017",3464.48,3479.85,3494.49,3460.64,338800000
"Jul 10, 2017",3478.06,3470.49,3486.49,3468,321200000
"Jul 07, 2017",3463.84,3461.67,3464.05,3451.37,364100000
"Jul 06, 2017",3462.06,3480.52,3466.45,3435.29,476800000
"Jul 05, 2017",3478.41,3477.09,3488.39,3468.29,413000000
"Jul 04, 2017",3479.47,3486.38,3493.76,3471.6,300300000
"Jul 03, 2017",3491.81,3449.75,3494.63,3449.75,405900000
"Jun 30, 2017",3441.88,3472.57,3489.67,3439.79,510000000
"Jun 29, 2017",3471.33,3541.99,3555.37,3463.99,602300000
"Jun 28, 2017",3535.7,3530.67,3543.7,3498.48,572700000
"Jun 27, 2017",3538.32,3557.63,3560.61,3529.98,485500000
"Jun 26, 2017",3561.76,3554.28,3581.43,3554.28,456700000
"Jun 23, 2017",3543.68,3552.53,3555.58,3529.02,299900000
"Jun 22, 2017",3555.76,3549.76,3558.36,3526.52,349800000
"Jun 21, 2017",3554.35,3554.11,3562.18,3521.91,427100000
"Jun 20, 2017",3560.66,3586.02,3598.06,3560.66,351900000
"Jun 19, 2017",3579.58,3565.05,3591.54,3565.05,346900000
"Jun 16, 2017",3543.88,3531.06,3552.81,3527.99,836300000
"Jun 15, 2017",3525.46,3545.05,3545.05,3500.41,591500000
"Jun 14, 2017",3547.15,3565.13,3589.23,3547.15,449500000
"Jun 13, 2017",3557.87,3548.18,3567.43,3548.18,324000000
"Jun 12, 2017",3543.95,3581.22,3581.22,3539.75,421400000
"Jun 09, 2017",3586.07,3566.39,3597.85,3561.12,447900000
"Jun 08, 2017",3563.88,3547.73,3574,3547.67,534100000
"Jun 07, 2017",3548.84,3552.76,3577.29,3540.23,520000000
"Jun 06, 2017",3554.18,3569.59,3572.1,3548.16,395400000
"Jun 05, 2017",3579.55,3591.69,3592.33,3575.87,204500000
"Jun 02, 2017",3591.82,3578.43,3615.06,3578.43,410500000
"Jun 01, 2017",3567.02,3556.18,3575.14,3554.52,405000000
"May 31, 2017",3554.59,3560.52,3587.48,3552.33,634600000
"May 30, 2017",3561.22,3558.59,3569.87,3547.1,412500000
"May 29, 2017",3578.95,3577.34,3580.57,3568.5,245100000
"May 26, 2017",3579.02,3582.62,3582.62,3546.88,397100000
"May 25, 2017",3584.55,3594.76,3603.39,3572.02,310500000
"May 24, 2017",3586.62,3592.94,3599.61,3580.27,318600000
"May 23, 2017",3595.03,3572.53,3605.91,3567.77,421600000
"May 22, 2017",3576.53,3589.17,3592.08,3571.21,407600000
"May 19, 2017",3587.01,3566.01,3590.43,3566.01,525500000
"May 18, 2017",3562.22,3584.07,3584.69,3529.35,662200000
"May 17, 2017",3584.83,3626.25,3635.53,3571.77,485100000
"May 16, 2017",3641.89,3641.95,3648.69,3631.47,391300000
"May 15, 2017",3641.88,3640.38,3646.64,3621.08,333500000
"May 12, 2017",3637.52,3623.63,3637.52,3620.36,411100000
"May 11, 2017",3623.55,3649.34,3650.81,3607.87,524200000
"May 10, 2017",3645.74,3646.66,3648.27,3633.45,441100000
"May 09, 2017",3649.08,3647.16,3662.66,3647.16,450600000
"May 08, 2017",3642.11,3660.39,3666.8,3633.95,483600000
"May 05, 2017",3658.79,3620.67,3658.79,3609.53,602900000
"May 04, 2017",3627.88,3591.79,3627.88,3590.24,544200000
"May 03, 2017",3586.25,3577.34,3586.25,3571.17,333700000
"May 02, 2017",3578.21,3564.37,3578.36,3559.34,394700000
"May 01, 2017",3559.59,3559.59,3559.59,3559.59,0
"Apr 28, 2017",3559.59,3556.44,3571.63,3553.81,487200000
"Apr 27, 2017",3563.29,3573.02,3573.02,3555.57,488600000
"Apr 26, 2017",3578.71,3582.98,3582.98,3569.19,462500000
"Apr 25, 2017",3583.16,3581.36,3593.13,3573.65,508800000
"Apr 24, 2017",3577.38,3480.62,3579.45,3480.62,1129400000
"Apr 21, 2017",3440.27,3440.71,3456.11,3419.76,624400000
"Apr 20, 2017",3440.03,3417.48,3449.49,3408.4,463500000
"Apr 19, 2017",3420.99,3408.42,3426.08,3407.33,454500000
"Apr 18, 2017",3409.78,3454.74,3460.94,3409.78,443600000
"Apr 13, 2017",3448.26,3463.5,3463.5,3442.19,395400000
"Apr 12, 2017",3468.51,3473.21,3497.72,3462.8,376000000
"Apr 11, 2017",3470.04,3467.1,3485.5,3446.84,406400000
"Apr 10, 2017",3480.44,3494.24,3494.88,3474.12,303500000
"Apr 07, 2017",3495.8,3482.84,3495.8,3470.92,339800000
"Apr 06, 2017",3489.57,3464.18,3493.33,3446.15,369100000
"Apr 05, 2017",3472.58,3484.54,3494.26,3469.88,403000000
"Apr 04, 2017",3481.66,3472.54,3481.66,3462.46,416200000
"Apr 03, 2017",3472.94,3504.26,3508.11,3472.7,426800000
"Mar 31, 2017",3500.93,3480.1,3500.93,3466.85,462200000
"Mar 30, 2017",3481.58,3475.84,3481.81,3463.17,322900000
"Mar 29, 2017",3475.27,3469.97,3484.02,3463.96,407000000
"Mar 28, 2017",3465.07,3439.66,3466.37,3437.67,366300000
"Mar 27, 2017",3437.14,3432.63,3437.14,3411.48,371800000
"Mar 24, 2017",3444.15,3450.01,3450.01,3433.45,352200000
"Mar 23, 2017",3452.18,3421.34,3452.26,3413.58,454100000
"Mar 22, 2017",3420.7,3415.53,3428.62,3397.67,541300000
"Mar 21, 2017",3429.62,3448.6,3471.5,3421.03,579100000
"Mar 20, 2017",3437.48,3441.56,3448.88,3431.88,379600000
"Mar 17, 2017",3448.41,3436.33,3457.17,3428.86,802400000
"Mar 16, 2017",3439.96,3427,3450.1,3427,621100000
"Mar 15, 2017",3409.32,3399.45,3412.77,3399.01,395900000
"Mar 14, 2017",3399.43,3417.59,3417.59,3390.04,430900000
"Mar 13, 2017",3415.49,3417.02,3422.28,3409.17,325800000
"Mar 10, 2017",3416.27,3417.64,3441.5,3414.84,604900000
"Mar 09, 2017",3409.89,3387.8,3417.08,3379.24,611000000
"Mar 08, 2017",3389.62,3381.81,3401.74,3376.07,440100000
"Mar 07, 2017",3385.12,3386.95,3390.92,3374.48,329000000
"Mar 06, 2017",3387.46,3397.72,3397.72,3379.5,376900000
"Mar 03, 2017",3403.39,3381.12,3407.61,3371.42,554400000
"Mar 02, 2017",3384.71,3389.56,3391.18,3378.7,441800000
"Mar 01, 2017",3390.2,3335.77,3393.23,3335.77,600800000
"Feb 28, 2017",3319.61,3313.13,3324.94,3303.12,440900000
"Feb 27, 2017",3309.3,3311.82,3322.97,3303.61,453800000
"Feb 24, 2017",3304.09,3333.7,3334.68,3280.36,489200000
"Feb 23, 2017",3333.96,3337.97,3350.16,3326.46,361200000
"Feb 22, 2017",3339.27,3341.54,3355.4,3324.68,463200000
"Feb 21, 2017",3339.33,3313.62,3345.99,3301.15,337800000
"Feb 20, 2017",3312.39,3321.66,3330.11,3305.33,277300000
"Feb 17, 2017",3308.81,3310.73,3316.03,3282.42,484400000
"Feb 16, 2017",3311.04,3321.59,3327.59,3304.31,340400000
"Feb 15, 2017",3323.71,3315.14,3334.12,3311.39,410300000
"Feb 14, 2017",3308.89,3305.61,3310.8,3297.48,334200000
"Feb 13, 2017",3305.23,3275.22,3314.66,3275.22,339300000
"Feb 10, 2017",3270.83,3281.29,3289.93,3264.84,360000000
"Feb 09, 2017",3277.79,3248.07,3281.47,3243.53,426400000
"Feb 08, 2017",3238.04,3240.82,3250.81,3214.31,530300000
"Feb 07, 2017",3235.71,3239.02,3252.29,3227.26,382000000
"Feb 06, 2017",3238.31,3274.87,3282.96,3235.23,399200000
"Feb 03, 2017",3273.11,3259.77,3283.86,3258.56,403900000
"Feb 02, 2017",3253.61,3258.08,3265.45,3242.31,440000000
"Feb 01, 2017",3258.92,3243.9,3273.94,3243.9,481100000
"Jan 31, 2017",3230.68,3263.87,3282.45,3230.68,487100000
"Jan 30, 2017",3262.72,3294.99,3296.27,3253.75,398700000
"Jan 27, 2017",3303.33,3318.2,3318.35,3294.78,376600000
"Jan 26, 2017",3319.13,3332.35,3342.47,3310.26,512400000
"Jan 25, 2017",3326.15,3290.9,3334.16,3290.9,728200000
"Jan 24, 2017",3281.53,3276.62,3283.38,3269.03,574100000
"Jan 23, 2017",3273.04,3284.87,3291.76,3262.61,365500000
"Jan 20, 2017",3299.44,3290.11,3312.14,3278.82,476000000
"Jan 19, 2017",3290.33,3297.76,3306.12,3282.53,417700000
"Jan 18, 2017",3294,3291.64,3300.24,3274.73,329700000
"Jan 17, 2017",3285.04,3290.62,3300.5,3266.1,332500000
"Jan 16, 2017",3294.53,3313.56,3313.56,3294.53,290400000
"Jan 13, 2017",3324.34,3296.78,3326.97,3296.43,373500000
"Jan 12, 2017",3286.7,3299.74,3305.75,3281.37,412700000
"Jan 11, 2017",3307.94,3306.82,3324.52,3285.21,422100000
"Jan 10, 2017",3306.21,3310.63,3318.24,3295.5,351400000
"Jan 09, 2017",3308.97,3324.45,3326.31,3296.53,347900000
"Jan 06, 2017",3321.17,3311.35,3322.6,3299.66,287400000
"Jan 05, 2017",3316.47,3306.31,3323.16,3300.77,362500000
"Jan 04, 2017",3317.52,3316.78,3325.5,3302.99,404200000
"Jan 03, 2017",3315.02,3316.53,3334.44,3310.46,400900000
"Jan 02, 2017",3308.67,3278.84,3314.06,3272.76,202300000
"Dec 30, 2016",3290.52,3271.4,3290.52,3260.83,269400000
"Dec 29, 2016",3271.76,3270.36,3275.19,3259.62,213000000
"Dec 28, 2016",3278.72,3277.55,3278.88,3272.37,203800000
"Dec 27, 2016",3278.53,3275.3,3281.35,3270.94,153900000
"Dec 23, 2016",3273.97,3269.09,3278.74,3265.55,265000000
"Dec 22, 2016",3269.51,3267.73,3275.42,3259.27,317800000
"Dec 21, 2016",3270.75,3273.13,3277.68,3262.74,336200000
"Dec 20, 2016",3279.41,3255.35,3279.59,3251.81,378700000
"Dec 19, 2016",3257.85,3259.23,3261,3249.59,351600000
"Dec 16, 2016",3259.24,3250.17,3276.56,3239.87,975300000
"Dec 15, 2016",3249.74,3213.39,3255.07,3213.39,705600000
"Dec 14, 2016",3211.71,3227.4,3231.26,3209.5,513700000
"Dec 13, 2016",3236.71,3199.38,3239.69,3193.38,599500000
"Dec 12, 2016",3199.11,3196.4,3206.82,3189.67,461600000
"Dec 09, 2016",3197.54,3185.42,3205.37,3178.88,532000000
"Dec 08, 2016",3185.79,3148.92,3195.08,3141.42,829600000
"Dec 07, 2016",3142.24,3109.15,3142.24,3109.15,728600000
"Dec 06, 2016",3100.76,3054.25,3104.67,3047.36,684400000
"Dec 05, 2016",3052.75,3013.89,3072.59,2996.3,638500000
"Dec 02, 2016",3015.13,3017.28,3025.03,2984.48,469600000
"Dec 01, 2016",3030.98,3044.57,3050.65,3021.22,481700000
"Nov 30, 2016",3051.61,3035.87,3064.28,3033.43,574300000
"Nov 29, 2016",3038.42,3013.49,3038.99,3004.86,415300000
"Nov 28, 2016",3016.8,3041.31,3041.31,3009.01,417300000
"Nov 25, 2016",3048.38,3044.28,3048.85,3030.57,280100000
"Nov 24, 2016",3040.6,3037.8,3048.16,3028.18,259500000
"Nov 23, 2016",3032.14,3046.06,3050.43,3015.48,455000000
"Nov 22, 2016",3044.33,3047.19,3061.23,3043.31,426600000
"Nov 21, 2016",3032.97,3027.07,3042.27,3003.82,374000000
"Nov 18, 2016",3020.83,3046.04,3056.06,3014.7,575100000
"Nov 17, 2016",3041.79,3019.39,3041.79,3013.45,536500000
"Nov 16, 2016",3026.36,3054.74,3061.15,3009.78,489200000
"Nov 15, 2016",3049.72,3038.31,3053.84,3029.95,496600000
"Nov 14, 2016",3039.8,3038.62,3070.79,3028.81,580200000
"Nov 11, 2016",3030.02,3048.61,3068.03,3014.77,624200000
"Nov 10, 2016",3046.59,3070.63,3105.16,3029.61,986900000
